"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"country"	"locality"	"decimalLatitude"	"decimalLongitude"	"verbatimElevation"	"recordedBy"	"recordNumber"	"eventDate"	"lastEidentidentifiedBy"	"lastEidentdateIdentified"
"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"33"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"aa-Accepted name"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), East of old Sackor village"	5.09885999999999	-8.56369	"148 m"	"Senterre, Bruno|Weah, Cyrus K."	"HB-33"	2013-12-22	"Senterre, Bruno"	2020-08-04T00:00:00Z
"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200804140707"	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"		"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	""	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"21"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"ba-Homotypic names"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), East of old Sackor village"	5.09885999999999	-8.56369	"148 m"	"Senterre, Bruno|Weah, Cyrus K."	"HB-33"	2013-12-22	"Senterre, Bruno"	2020-08-04T00:00:00Z
"20200812082928"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	""		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"				"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"da-Other specimens"	"Liberia"	"Lake Piso, Zoi (Google Earth)"	6.78649	-11.23967	"8"	"Senterre, Bruno"	"20200812082928"	2020-08-12	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200811094025"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811094025"	"aa-Accepted name"	"Sierra Leone"	"Tiwai Island, seen on Google Earth"	7.5321	-11.36165	"106"	"Senterre, Bruno"	"20200811094026"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"03a379a7-6031-4e9f-88af-752f50356e9d"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"aa-Accepted name"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), south-east of Tuzon"	5.07609	-8.5001	"24 m"	"Senterre, Bruno|Gbarway, Abednego"	"HB2-886"	2014-03-23	"Senterre, Bruno"	2020-08-04T00:00:00Z
"03a379a7-6031-4e9f-88af-752f50356e9d"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200804141814"	"Open marshes of the wet evergreen littoral rain forest zone (EN)"		"Open marshes of the wet evergreen littoral rain forest zone (EN)"	""	"Open marshes of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"22"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"ba-Homotypic names"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), south-east of Tuzon"	5.07609	-8.5001	"24 m"	"Senterre, Bruno|Gbarway, Abednego"	"HB2-886"	2014-03-23	"Senterre, Bruno"	2020-08-04T00:00:00Z
"20200804145535"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10040"	"Inland pool"	"b101cd42-7b40-4042-a4ba-49bf33d5fb79"	"Inland pool"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"29"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"aa-Accepted name"	"Liberia"	"Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), south-east of Tuzon"	5.07609	-8.5001	""	"Senterre, Bruno"	"20200804145535"	2020-08-04	"Senterre, Bruno"	2020-08-04T00:00:00Z
"20200804145535"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10040"	"Inland pool"	"b101cd42-7b40-4042-a4ba-49bf33d5fb79"	"Inland pool"	"20200804144226"	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"		"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	""	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"24"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"ba-Homotypic names"	"Liberia"	"Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), south-east of Tuzon"	5.07609	-8.5001	""	"Senterre, Bruno"	"20200804145535"	2020-08-04	"Senterre, Bruno"	2020-08-04T00:00:00Z
"20200811102618"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811102618"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Monts des Génies"	7.70584	-8.36338	"600"	"Senterre, Bruno|Bidault, Ehoarn"	"20200811102618"	2019-12-31	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200811095241"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811095241"	"aa-Accepted name"	"Sierra Leone"	"Tiwai Island, seen on Google Earth"	7.5327	-11.36245	"102"	"Senterre, Bruno"	"20200811095241"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"45e46a92-67dc-476e-b719-c699b97ef23f"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"aa-Accepted name"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), north of the road from Dugbe to Tuzon"	5.09870999999999	-8.51884	"78 m"	"Senterre, Bruno|Gbarway, Abednego"	"HB2-915"	2014-03-25	"Senterre, Bruno"	2020-08-04T00:00:00Z
"45e46a92-67dc-476e-b719-c699b97ef23f"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200804143418"	"Rivers of the wet evergreen littoral rain forest zone (EN)"		"Rivers of the wet evergreen littoral rain forest zone (EN)"	""	"Rivers of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"23"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"ba-Homotypic names"	"Liberia"	"Dugbe HummingBird site (Sinoe County); Dugbe HummingBird site (Sinoe County, ca. 20 km South of Sapo National Park, ca. 50 km East of Greenville), north of the road from Dugbe to Tuzon"	5.09870999999999	-8.51884	"78 m"	"Senterre, Bruno|Gbarway, Abednego"	"HB2-915"	2014-03-25	"Senterre, Bruno"	2020-08-04T00:00:00Z
"20200811154226"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811154226"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Monts des Génies"	7.70583	-8.3642	"616"	"Senterre, Bruno"	"20200811154226"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"BS61-20191018-1000-97"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"26"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"BS61-20191018-1000-97"	"aa-Accepted name"	"Liberia"	"Massif du Wologizi, Sud de Wuteve"	8.12871	-9.94399	"687"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-97"	2019-10-18	"Senterre, Bruno"	2020-08-10T00:00:00Z
"20200810080646"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"BS61-20191018-1000-97"	"da-Other specimens"	"Liberia"	"North Lorma National Forest, Lawa River"	8.0258	-9.7319	"390"	"Jongkind, Carel"	"20200810080646"	2007-01-01	"Senterre, Bruno"	2020-08-10T00:00:00Z
"20200810094242"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"BS61-20191018-1000-97"	"da-Other specimens"	"Liberia"	"Gola National Forest"	7.452	-10.692	""	"Jongkind, Carel"	"20200810094242"	2007-01-01	"Senterre, Bruno"	2020-08-10T00:00:00Z
