"kbaName"	"taxonID"	"scientificName"	"nKBA"	"n"	"ratio"	"vernacularName"	"species_short"	"establishmentMeansNat"	"threatStatusNat"	"threatStatusGlobal"	"isTrigger"
"D'Arros"	"d55a989b-6350-4db9-b2c2-77c836cb383c"	"Oldenlandia corymbosa L."	1	11	9.1						""
"D'Arros"	"d6e05b98-6d36-4132-aa99-2ee6dfea4285"	"Justicia betonica L."	1	6	16.7						""
"D'Arros"	"d838fb10-628a-4d7a-9998-9e94c8ddad6e"	"Digitaria ciliaris (Retz.) Koeler"	1	1	100	""	"Digitaria ciliaris "	"native"	""	""	" B4"
"D'Arros"	"db81cd4b-9d9a-40ba-a763-045117fe5ae5"	"Russelia equisetiformis Schltdl. & Cham."	1	7	14.3						""
"D'Arros"	"dc16ac4c-6754-4c1c-9b7d-8ed31605d287"	"Caesalpinia pulcherrima (L.) Sw."	1	11	9.1						""
"D'Arros"	"de1dd003-d1c4-42af-93af-23781af3d0a9"	"Ipomoea violacea L."	1	36	2.8	"Batatran blanc, Convolve?, Patatran blan, Patatran blanc"	"Ipomoea violacea "	"native"	""	""	""
"D'Arros"	"e185fbce-5c53-4cde-899d-d7845bf3932f"	"Stachytarpheta jamaicensis (L.) Vahl"	1	37	2.7						""
"D'Arros"	"e2616dc9-e1e4-4a37-a6d3-6651674a7411"	"Suriana maritima L."	1	26	3.8	"Bois chevre, Bois d'amande, Bois matelot, Bwa matlo, Bwamatlo, Matelot, Matlo"	"Suriana maritima "	"native"	"LC"	"LC"	""
"D'Arros"	"e63e4a71-2203-4d5e-9da4-9a0d3ee4b4aa"	"Premna serratifolia L."	1	154	0.6	"Bois siro, Bois sirop, Bois sureau, Bwa siro, Bwasiro"	"Premna serratifolia "	"native"	""	"LC"	""
"D'Arros"	"e971a49c-d9e1-45a2-8cb7-b0c2ca9bab8b"	"Eragrostis ciliaris (L.) R.Br."	1	5	20	""	"Eragrostis ciliaris "	"native"	""	""	" B4"
"D'Arros"	"ea143f7e-8068-4e5b-aaa7-3de706b32464"	"Cordia subcordata Lam."	1	33	3	"Porcher, Porse"	"Cordia subcordata "	"native"	""	""	""
"D'Arros"	"eae88fb0-11ff-4ee7-a8ef-c31baedadb10"	"Plumeria rubra L."	1	16	6.2						""
"D'Arros"	"ebd9cd69-becb-426c-84d2-9cb59fe146bd"	"Stenotaphrum dimidiatum (L.) Brongn."	1	39	2.6	"Chiendent, Herbe coco, Lerb koko"	"Stenotaphrum dimidiatum "	"native"	""	""	""
"D'Arros"	"ec2fc425-967e-4688-b119-394f612cf54c"	"Dieffenbachia seguine (Jacq.) Schott"	1	29	3.4						""
"D'Arros"	"efca0a19-1c83-4611-8c27-c9a264bf40fe"	"Cocos nucifera L."	1	298	0.3	"Coconut palm, Coconut tree, Cocotier, Koko, Kokotye, Pye koko"	"Cocos nucifera "	"native"	""	""	""
"D'Arros"	"f4587327-42f0-451f-9599-697c6a044a00"	"Leucaena leucocephala (Lam.) de Wit"	1	33	3						""
"D'Arros"	"f4874414-7927-4c07-8e8f-c3b7d2961178"	"Barringtonia asiatica (L.) Kurz"	1	29	3.4	"Bonnen kare bordmer, Bonnen kare bor-d-mer, Bonnenkare bordmer, Bonnet carré bord de mer, Bwamare grann fey, Fish poison tree"	"Barringtonia asiatica "	"native"	""	""	""
"D'Arros"	"f6fcb040-fefa-4606-8fba-ba45a2224c33"	"Nerium oleander L."	1	8	12.5						""
"D'Arros"	"f7375dda-f290-4c76-82c7-d3794c7c13a1"	"Jatropha podagrica Hook."	1	6	16.7						""
"D'Arros"	"f7b0033b-7bb3-4174-918c-124d327391a8"	"Sphagneticola trilobata (L.) Pruski"	1	6	16.7						""
"D'Arros"	"f945b1d1-7db3-4bc8-b864-2111debe1353"	"Apium graveolens L."	1	2	50						" B4"
"D'Arros"	"f95a143d-39ce-40a5-b28c-279f3e80ea61"	"Jatropha multifida L."	1	4	25						" B4"
"D'Arros"	"fa3a8042-a03b-4fed-a26c-6b2a238f7dbc"	"Tradescantia spathacea Sw."	1	15	6.7						""
"D'Arros"	"fabd12c0-78f9-4e9f-b7f3-c272baa95389"	"Codiaeum variegatum (L.) Rumph. ex A.Juss."	1	38	2.6						""
"D'Arros"	"faf29dea-cad6-472e-8afe-ebfc1ec25077"	"Kyllinga alba Nees"	1	7	14.3	""	"Kyllinga alba "	"native"	""	""	""
"D'Arros"	"fb490b80-0487-40a8-866b-cdd537156ea5"	"Crinum amabile Donn ex Ker Gawl."	1	10	10						""
"D'Arros"	"fc6f1272-80e9-48f3-9f19-6a15f93c5e9a"	"Cenchrus echinatus L."	1	11	9.1						""
"D'Arros"	"ff4d750f-ffe5-4e25-8ddf-304716478a6f"	"Araucaria heterophylla (Salisb.) Franco"	1	3	33.3						" B4"
"D'Arros"	"ffd3a4e0-cc4e-4b75-ba30-f7d1026e213f"	"Eragrostis subaequiglumis Renvoize"	1	18	5.6	""	"Eragrostis subaequiglumis "	"native"	""	""	""
"Desnoeufs"	"07895a41-7aa0-4b68-8c69-fab2c5c05f15"	"Phyllanthus amarus Schumach. & Thonn."	1	27	3.7						""
"Desnoeufs"	"079a33d5-4227-4862-8680-aa1d4974d293"	"Amaranthus dubius Mart. ex Thell."	1	22	4.5						""
"Desnoeufs"	"0acfbbc5-7b45-449b-a9a0-31df2f9003a1"	"Datura metel L."	1	18	5.6						""
"Desnoeufs"	"0ed7ef9c-11bb-4990-a85b-6bad315f14cc"	"Euphorbia prostrata Aiton"	2	24	8.3						""
"Desnoeufs"	"14f9309a-1fcb-41df-984c-9786a9f8cb86"	"Stenotaphrum micranthum (Desv.) C.E.Hubb."	1	19	5.3	"Herbe la seine"	"Stenotaphrum micranthum "	"native"	""	""	""
"Desnoeufs"	"2249a2ae-296d-41cd-b25c-a49dbd6525de"	"Amaranthus viridis L."	1	4	25						" B4"
"Desnoeufs"	"23bdfc89-7da5-435e-95e0-97c772e1ea98"	"Cyperus ligularis L."	1	25	4	"Swamp flat sedge"	"Cyperus ligularis "	"native"	""	""	""
"Desnoeufs"	"3031f889-e098-4fed-9d79-fd61b74e0f73"	"Nicotiana tabacum L."	1	7	14.3						""
"Desnoeufs"	"30a618df-8d83-4531-b125-fddb0362b860"	"Dactyloctenium ctenoides (Steud.) Lorch ex Bosser"	1	37	2.7	"Chien dent, Herne bourrique, Lerb bourik, Patte de poule"	"Dactyloctenium ctenoides "	"native"	""	""	""
"Desnoeufs"	"3712bd69-0d9f-4293-aa19-e90ababbd837"	"Sida pusilla Cav."	1	24	4.2	"Herb dur"	"Sida pusilla "	"native"	""	""	""
"Desnoeufs"	"3e9da1e0-5538-4ed1-af8a-a395be1a1463"	"Carica papaya L."	1	37	2.7						""
"Desnoeufs"	"4a2c6e40-4a2b-4e4d-91be-c0aeadd30255"	"Acalypha indica L."	1	30	3.3						""
"Desnoeufs"	"4fb89c01-4ced-4318-be6d-fde4529e778b"	"Eleusine indica (L.) Gaertn."	1	26	3.8	"Chiendent patte de poule, Herbe patte de poule"	"Eleusine indica "	"native"	""	""	""
"Desnoeufs"	"5746859d-7282-4a48-9db8-f510d4599675"	"Abutilon indicum (L.) Sweet"	1	14	7.1	"Mauve, Mauve du pays"	"Abutilon indicum "	"native"	""	""	""
"Desnoeufs"	"5af3aba7-e2d3-4ed1-92fd-077c94adc218"	"Passiflora suberosa L."	1	63	1.6						""
"Desnoeufs"	"5e6f079f-f059-41e7-a855-1cd9230f7dff"	"Catharanthus roseus (L.) G.Don"	1	63	1.6						""
"Desnoeufs"	"8d1b18de-fb91-40a0-b277-3aaeac1311c3"	"Cleome gynandra L."	1	11	9.1						""
"Desnoeufs"	"92dce5c2-86c3-4c49-91bc-f894aed5201f"	"Lepturus repens (G.Forst) R.Br."	1	15	6.7	""	"Lepturus repens "	"native"	""	""	""
"Desnoeufs"	"96a20153-f1e4-4711-bf87-96ca81253cb4"	"Sesbania sericea (Willd.) Link"	1	6	16.7						""
"Desnoeufs"	"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	1	65	1.5	"Bois manioc, Veloutier manioc, Vouloutye"	"Scaevola taccada "	"native"	""	""	""
"Desnoeufs"	"a06f4a91-d447-44f4-8449-8e1491724304"	"Ochrosia oppositifolia (Lam.) K.Schum."	1	27	3.7	"Bois chauve souris, Bois chauve-souris, Bois jaune, Bwa sousouri, Bwasousouri"	"Ochrosia oppositifolia "	"native"	""	""	""
"Desnoeufs"	"afe8cfe5-17b2-4275-8fb6-5a5ab54cdab3"	"Talipariti tiliaceum (L.) Fryxell"	1	37	2.7	"Mahoe, Sea hibiscus, Var, Varre"	"Talipariti tiliaceum "	"native"	"LC"	""	""
"Desnoeufs"	"b63743c3-2ce8-43d1-a905-b9746577411d"	"Alocasia macrorrhizos (L.) G.Don"	1	41	2.4						""
"Desnoeufs"	"ca76a462-e523-4bd6-b50a-bdf87fe4aef7"	"Boerhavia repens L."	1	18	5.6	"Patate cauvin"	"Boerhavia repens "	"native"	""	""	""
"Desnoeufs"	"de1dd003-d1c4-42af-93af-23781af3d0a9"	"Ipomoea violacea L."	1	36	2.8	"Batatran blanc, Convolve?, Patatran blan, Patatran blanc"	"Ipomoea violacea "	"native"	""	""	""
"Desnoeufs"	"e0d38dec-db83-4585-937f-714fc51f908c"	"Tribulus cistoides L."	1	11	9.1						""
"Desnoeufs"	"e185fbce-5c53-4cde-899d-d7845bf3932f"	"Stachytarpheta jamaicensis (L.) Vahl"	1	37	2.7						""
"Desnoeufs"	"efca0a19-1c83-4611-8c27-c9a264bf40fe"	"Cocos nucifera L."	1	298	0.3	"Coconut palm, Coconut tree, Cocotier, Koko, Kokotye, Pye koko"	"Cocos nucifera "	"native"	""	""	""
"Desnoeufs"	"f40f9dd0-47d6-4ec4-8b93-e63eb55cba25"	"Colubrina asiatica (L.) Brongn."	1	31	3.2	"Bois savon, Bwa savon, Bwasavon, Lalyann savon, Latherleaf, Liane savon, Savonnier"	"Colubrina asiatica "	"native"	""	"LC"	""
"Farquhar"	"022f5cc8-a868-4246-a385-a9544def60d5"	"Chloris barbata Sw."	1	8	12.5	""	"Chloris barbata "	"native"	""	""	""
"Farquhar"	"07895a41-7aa0-4b68-8c69-fab2c5c05f15"	"Phyllanthus amarus Schumach. & Thonn."	1	27	3.7						""
"Farquhar"	"079a33d5-4227-4862-8680-aa1d4974d293"	"Amaranthus dubius Mart. ex Thell."	1	22	4.5						""
"Farquhar"	"0825f436-3db9-41e3-ab96-ccd45b4395be"	"Desmanthus virgatus (L.) Willd."	1	11	9.1						""
"Farquhar"	"08474ee0-6c4b-4961-abdf-ceb70cdf0d01"	"Spilanthes mauritiana (A.Rich. ex Pers.) DC."	1	1	100						" B4"
"Farquhar"	"09062b90-9be6-4dd5-a663-a2bf0bd0bbda"	"Gaillardia aestivalis (Walter) H.Rock"	1	2	50						" B4"
"Farquhar"	"0a5d8297-1352-41ae-be3e-d01c35d769c6"	"Zoysia matrella (L.) Merr."	1	3	33.3						" B4"
"Farquhar"	"0ed7ef9c-11bb-4990-a85b-6bad315f14cc"	"Euphorbia prostrata Aiton"	1	24	4.2						""
"Farquhar"	"0ee54e7c-fa8a-404a-8aed-dda521130354"	"Laportea aestuans (L.) Chew"	1	8	12.5	"Stinging nettle, West Indian nettle, West Indian woodnettle"	"Laportea aestuans "	"native"	""	""	""
"Farquhar"	"1169cf44-d16b-40ff-ae10-10d04320c679"	"Musa spp."	1	21	4.8						""
"Farquhar"	"1445b4d1-d746-451b-9716-6f04d725c53c"	"Cenchrus purpureus (Schumach.) Morrone"	1	8	12.5						""
"Farquhar"	"14f9309a-1fcb-41df-984c-9786a9f8cb86"	"Stenotaphrum micranthum (Desv.) C.E.Hubb."	1	19	5.3	"Herbe la seine"	"Stenotaphrum micranthum "	"native"	""	""	""
"Farquhar"	"19442c44-d71f-4793-8fce-78036ec847f0"	"Phyllanthus pervilleanus (Baill.) Müll.Arg."	1	32	3.1	"Bois castique, Kastik, Kirganellie"	"Phyllanthus pervilleanus "	"native"	""	"LC"	""
"Farquhar"	"1a73474a-c03a-4e29-9128-f5e412a2911b"	"Parthenium hysterophorus L."	1	3	33.3						" B4"
"Farquhar"	"1d120dff-0baf-44cf-893d-9cd6f78ec74e"	"Cassytha filiformis L."	2	33	6.1	"Dodder, Lalyann san fen, Lalyann sanfen, Liane sans fin"	"Cassytha filiformis "	"native"	""	""	""
"Farquhar"	"2183b2e0-3c2a-415d-9761-1662a43d1d3a"	"Agave sisalana Perrine ex Engelm."	1	17	5.9						""
"Farquhar"	"23bdfc89-7da5-435e-95e0-97c772e1ea98"	"Cyperus ligularis L."	1	25	4	"Swamp flat sedge"	"Cyperus ligularis "	"native"	""	""	""
"Farquhar"	"24a06328-34d8-4829-ba53-fcc95c4e61ac"	"Turnera ulmifolia L."	1	55	1.8						""
"Farquhar"	"2b656f95-cb28-4862-953e-ec0f494dff3f"	"Cucurbita moschata Duchesne"	1	13	7.7						""
"Farquhar"	"2d19c836-bae7-4ae0-bb5c-411479dec55e"	"Tabebuia heterophylla (DC.) Britton"	1	592	0.2						""
"Farquhar"	"30a618df-8d83-4531-b125-fddb0362b860"	"Dactyloctenium ctenoides (Steud.) Lorch ex Bosser"	2	37	5.4	"Chien dent, Herne bourrique, Lerb bourik, Patte de poule"	"Dactyloctenium ctenoides "	"native"	""	""	""
"Farquhar"	"32b28e7b-f45f-4c99-8952-db3eaed6e3e3"	"Phyllanthus tenellus Roxb."	1	5	20						" B4"
"Farquhar"	"3712bd69-0d9f-4293-aa19-e90ababbd837"	"Sida pusilla Cav."	1	24	4.2	"Herb dur"	"Sida pusilla "	"native"	""	""	""
"Farquhar"	"3ae776ee-7a50-4f19-bc2f-d03ef63c1e0e"	"Passiflora foetida L."	1	22	4.5						""
"Farquhar"	"3bcb57fb-29b1-4340-bd3a-f42e93bd2245"	"Alstonia macrophylla Wall. ex G.Don"	1	271	0.4						""
"Farquhar"	"3cc172d0-656f-42e1-8a51-b61dd3a55441"	"Digitaria setigera Roth"	1	12	8.3	"Herbe gros gazon, Herbe perard grande"	"Digitaria setigera "	"native"	""	""	""
"Farquhar"	"3e9da1e0-5538-4ed1-af8a-a395be1a1463"	"Carica papaya L."	1	37	2.7						""
"Farquhar"	"3ef19d6e-d777-476f-9946-ccfde3cff0fe"	"Phyla nodiflora (L.) Greene"	1	22	4.5						""
"Farquhar"	"3f04a217-c8ab-473d-b23d-6d1c7b8e2ff5"	"Boerhavia coccinea Mill."	1	14	7.1						""
"Farquhar"	"41d9a614-605f-4f89-a242-ea6bc7f552ff"	"Cenchrus polystachios (L.) Morrone"	1	31	3.2	"Herbe ma tante, Lerb matant"	"Cenchrus polystachios "	"native"	""	""	""
"Farquhar"	"420dcdc9-f55a-46d3-be4f-f8f67aa4f11e"	"Fimbristylis cymosa R.Br."	1	35	2.9	""	"Fimbristylis cymosa "	"native"	"LC"	"LC"	""
"Farquhar"	"46a613e8-9054-4971-86af-b8db34821a1f"	"Triumfetta procumbens G.Forst."	1	10	10	""	"Triumfetta procumbens "	"native"	""	""	""
"Farquhar"	"486cca0f-3c17-4022-8db4-6e6d9bc37e9b"	"Launaea intybacea (Jacq.) Beauverd"	1	7	14.3						""
"Farquhar"	"4a2c6e40-4a2b-4e4d-91be-c0aeadd30255"	"Acalypha indica L."	1	30	3.3						""
"Farquhar"	"4da758bd-eec8-4d73-b941-8ed57c81eb2b"	"Cyanthillium cinereum (L.) H.Rob."	1	34	2.9						""
"Farquhar"	"4daf0609-4b46-46f0-a624-ce89f646419e"	"Thalassia hemprichii (Ehrenb. ex Solms) Asch."	1	8	12.5	"Turtle grass"	"Thalassia hemprichii "	"native"	"LC"	"LC"	""
"Farquhar"	"4dca616f-987d-407b-b95a-3082f1e3a74e"	"Heliotropium indicum L."	1	13	7.7						""
"Farquhar"	"4fb89c01-4ced-4318-be6d-fde4529e778b"	"Eleusine indica (L.) Gaertn."	1	26	3.8	"Chiendent patte de poule, Herbe patte de poule"	"Eleusine indica "	"native"	""	""	""
"Farquhar"	"500ba6f6-3956-4b15-b329-29ab61890ac2"	"Bidens pilosa L."	1	14	7.1						""
"Farquhar"	"517cc4f3-664b-4319-8efe-84e77801d54a"	"Pemphis acidula J.R.Forst. & G.Forst."	2	15	13.3	"Bois d'amande, Bwa Daman, Bwadanmann"	"Pemphis acidula "	"native"	"LC"	"LC"	""
"Farquhar"	"521d52e1-274c-44cc-916a-3a09ca74f40e"	"Paspalum vaginatum Sw."	1	6	16.7						""
"Farquhar"	"538201b5-98d4-4355-b340-9f855c86d2fd"	"Ricinus communis L."	1	18	5.6						""
"Farquhar"	"549e0175-02d5-46fb-90b1-414f5487c80f"	"Hernandia nymphaeifolia (J.Presl) Kubitzki"	1	26	3.8	"Bois blanc, Bwa blan, Bwablan"	"Hernandia nymphaeifolia "	"native"	""	""	""
"Farquhar"	"5746859d-7282-4a48-9db8-f510d4599675"	"Abutilon indicum (L.) Sweet"	1	14	7.1	"Mauve, Mauve du pays"	"Abutilon indicum "	"native"	""	""	""
"Farquhar"	"5af3aba7-e2d3-4ed1-92fd-077c94adc218"	"Passiflora suberosa L."	1	63	1.6						""
"Farquhar"	"5c4daf4b-8190-47f5-b844-cf24d89e939a"	"Rhizophora mucronata Lam."	1	70	1.4	"Manglier gros poumon, Manglier hauban, Mangliye oban, Mangliye rouz, Mangrove"	"Rhizophora mucronata "	"native"	"LC"	"LC"	""
"Farquhar"	"5e6f079f-f059-41e7-a855-1cd9230f7dff"	"Catharanthus roseus (L.) G.Don"	1	63	1.6						""
"Farquhar"	"6ca4c09e-cedc-4f3d-8d90-342b792f74af"	"Cucurbita pepo L."	1	2	50						" B4"
"Farquhar"	"7417706"	"Cenchrus americanus (L.) Morrone"	1	4	25						" B4"
"Farquhar"	"7884f025-2a03-482f-a4e4-5b2d3c6e836e"	"Boerhavia diffusa L."	1	6	16.7	""	"Boerhavia diffusa "	"native"	""	""	""
"Farquhar"	"79d24f29-d2f3-4e94-a2e4-94603306d775"	"Terminalia catappa L."	1	163	0.6	"Badamier, Bodanmyen, Indian almond, Indian Almond tree"	"Terminalia catappa "	"native"	"LC"	"LC"	""
"Farquhar"	"7a223f4f-345c-47cc-99a5-5c983ac1c6e6"	"Heliotropium arboreum (Blanco) Mabb."	1	28	3.6	""	"Heliotropium arboreum "	"native"	""	"LC"	""
"Farquhar"	"7a86d50e-830e-48c5-8e38-1dc268c79804"	"Kalanchoe pinnata (Lam.) Pers."	1	27	3.7						""
"Farquhar"	"7aca405e-0702-4f01-8a3b-65bdd1a4c2a5"	"Moringa oleifera Lam."	1	30	3.3						""
"Farquhar"	"7f3b001b-3dfd-41a8-8983-4e8faec1a5b2"	"Mirabilis jalapa L."	1	16	6.2						""
"Farquhar"	"81851f29-29cd-4657-adfe-a36210cec6a8"	"Solanum melongena L."	1	11	9.1						""
"Farquhar"	"8396d97e-1f05-4631-a4e5-df120f60194e"	"Euphorbia hirta L."	1	38	2.6						""
"Farquhar"	"87035e48-c51d-45cb-a4ef-df185fa8af4d"	"Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs"	1	31	3.2						""
"Farquhar"	"8d1b18de-fb91-40a0-b277-3aaeac1311c3"	"Cleome gynandra L."	1	11	9.1						""
"Farquhar"	"90ec976b-e06d-4c27-958c-28a6816f8d72"	"Ficus benghalensis L."	1	14	7.1						""
"Farquhar"	"92dce5c2-86c3-4c49-91bc-f894aed5201f"	"Lepturus repens (G.Forst) R.Br."	1	15	6.7	""	"Lepturus repens "	"native"	""	""	""
"Farquhar"	"9533b55b-9a41-49c1-bbba-c54145545d33"	"Casuarina equisetifolia L."	1	120	0.8	"Cèdre, Filao, Pin, Sed, Whistling pine"	"Casuarina equisetifolia "	"native"	""	""	""
"Farquhar"	"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	2	65	3.1	"Bois manioc, Veloutier manioc, Vouloutye"	"Scaevola taccada "	"native"	""	""	""
"Farquhar"	"9fca514f-a360-4ca3-8d63-8562b44ed8b4"	"Mukia maderaspatana (L.) M.Roem."	1	2	50						" B4"
"Farquhar"	"a06f4a91-d447-44f4-8449-8e1491724304"	"Ochrosia oppositifolia (Lam.) K.Schum."	1	27	3.7	"Bois chauve souris, Bois chauve-souris, Bois jaune, Bwa sousouri, Bwasousouri"	"Ochrosia oppositifolia "	"native"	""	""	""
"Farquhar"	"a95a8f5e-b4e0-4954-a342-c4081d31a073"	"Calophyllum inophyllum L."	1	448	0.2	"Alexandrian laurel, Takamaka"	"Calophyllum inophyllum "	"native"	"LC"	"LC"	""
"Farquhar"	"aab0bc6e-defd-4417-8e16-24a0542b20b5"	"Asystasia gangetica (L.) T.Anderson subsp. micrantha (Nees) Ensermu"	1	77	1.3	"Coromandel grass, Herbe mange tout, Lerb manztou, Mange tout, Manztou"	"Asystasia gangetica subsp. micrantha"	"native"	""	""	""
"Farquhar"	"abbb2c7b-e958-4935-8363-ff03d6368a05"	"Euphorbia tithymaloides L."	1	26	3.8						""
"Farquhar"	"aded5168-db45-41c1-986b-6f979f390e5e"	"Cyperus dubius Rottb."	1	32	3.1	"Lerb zonnyon"	"Cyperus dubius "	"native"	""	""	""
"Farquhar"	"bdf202f7-3044-4e3d-bbae-8a682fb54ab7"	"Thalassodendron ciliatum (Forssk.) Hartog"	1	11	9.1	""	"Thalassodendron ciliatum "	"native"	"LC"	"LC"	""
"Farquhar"	"c9fc1d1c-55ab-4ab9-9ab6-666d9a5af20b"	"Indigofera aff. diversifolia DC. sensu Friedmann"	1	2	50	""	"Indigofera aff. diversifolia "	"nativeEndemic"	"CR"	""	" A2an B4"
"Farquhar"	"caa0b0e4-74c9-422d-9ab3-d1600c9bd91c"	"Zinnia elegans Jacq."	1	4	25						" B4"
"Farquhar"	"cbbfa72d-a0f0-4f79-b720-ffc7ea3737bf"	"Opuntia ficus-indica (L.) Mill."	1	7	14.3						""
"Farquhar"	"d0566a32-8427-47aa-a953-90fc7a78c1f9"	"Striga asiatica (L.) Kuntze"	1	36	2.8						""
"Farquhar"	"d8d701f6-26ee-4292-9925-83f309a91b53"	"Malvastrum coromandelianum (L.) Garcke"	1	5	20						" B4"
"Farquhar"	"da39a263-20aa-449f-9933-918bb2c93d04"	"Digitaria radicosa (J.Presl) Miq."	1	12	8.3						""
"Farquhar"	"dabfc07b-8124-4b17-9c89-a96c354ae282"	"Cosmos sulphureus Cav."	1	2	50						" B4"
"Farquhar"	"de1dd003-d1c4-42af-93af-23781af3d0a9"	"Ipomoea violacea L."	2	36	5.6	"Batatran blanc, Convolve?, Patatran blan, Patatran blanc"	"Ipomoea violacea "	"native"	""	""	""
"Farquhar"	"e0d38dec-db83-4585-937f-714fc51f908c"	"Tribulus cistoides L."	1	11	9.1						""
"Farquhar"	"e185fbce-5c53-4cde-899d-d7845bf3932f"	"Stachytarpheta jamaicensis (L.) Vahl"	1	37	2.7						""
"Farquhar"	"e2616dc9-e1e4-4a37-a6d3-6651674a7411"	"Suriana maritima L."	1	26	3.8	"Bois chevre, Bois d'amande, Bois matelot, Bwa matlo, Bwamatlo, Matelot, Matlo"	"Suriana maritima "	"native"	"LC"	"LC"	""
"Farquhar"	"ea143f7e-8068-4e5b-aaa7-3de706b32464"	"Cordia subcordata Lam."	1	33	3	"Porcher, Porse"	"Cordia subcordata "	"native"	""	""	""
"Farquhar"	"ebd9cd69-becb-426c-84d2-9cb59fe146bd"	"Stenotaphrum dimidiatum (L.) Brongn."	1	39	2.6	"Chiendent, Herbe coco, Lerb koko"	"Stenotaphrum dimidiatum "	"native"	""	""	""
"Farquhar"	"efca0a19-1c83-4611-8c27-c9a264bf40fe"	"Cocos nucifera L."	1	298	0.3	"Coconut palm, Coconut tree, Cocotier, Koko, Kokotye, Pye koko"	"Cocos nucifera "	"native"	""	""	""
"Farquhar"	"f0ff0338-e1a3-4b02-a4d2-797bd0d3779d"	"Zea mays L."	1	6	16.7						""
"Farquhar"	"f4587327-42f0-451f-9599-697c6a044a00"	"Leucaena leucocephala (Lam.) de Wit"	1	33	3						""
"Farquhar"	"f4874414-7927-4c07-8e8f-c3b7d2961178"	"Barringtonia asiatica (L.) Kurz"	1	29	3.4	"Bonnen kare bordmer, Bonnen kare bor-d-mer, Bonnenkare bordmer, Bonnet carré bord de mer, Bwamare grann fey, Fish poison tree"	"Barringtonia asiatica "	"native"	""	""	""
"Farquhar"	"fb490b80-0487-40a8-866b-cdd537156ea5"	"Crinum amabile Donn ex Ker Gawl."	1	10	10						""
"Farquhar"	"fc6f1272-80e9-48f3-9f19-6a15f93c5e9a"	"Cenchrus echinatus L."	1	11	9.1						""
"Farquhar"	"ffd3a4e0-cc4e-4b75-ba30-f7d1026e213f"	"Eragrostis subaequiglumis Renvoize"	1	18	5.6	""	"Eragrostis subaequiglumis "	"native"	""	""	""
"Félicité"	"012e62a0-c068-4a37-8cb7-2ace238358e8"	"Centrosema pubescens Benth."	1	10	10						""
"Félicité"	"01936ac4-38f5-485b-9f25-2e7a7696c2d0"	"Desmodium triflorum (L.) DC."	2	14	14.3						""
"Félicité"	"0abbc9d7-e7df-4104-89d9-670f687dc514"	"Colocasia esculenta (L.) Schott"	1	14	7.1						""
"Félicité"	"0b342733-2aeb-4d76-b8b1-b8067c2b57d8"	"Hibiscus rosa-sinensis L."	1	30	3.3						""
"Félicité"	"0be6df1a-e46c-46f1-bf70-6d2ecc26ee5e"	"Cyperus haspan L."	2	6	33.3	"Dwarf papyrus"	"Cyperus haspan "	"native"	"LC"	"LC"	" B4"
"Félicité"	"0d035dea-3255-41ab-ae14-b0cb734b27de"	"Pellaea goudotii (Kze.) C.Chr."	1	4	25	""	"Pellaea goudotii "	"native"	"EX"	""	" B4"
"Félicité"	"0d6d5c10-0f5e-4be8-bc05-3a6400dcb700"	"Ludwigia erecta (L.) H.Hara"	1	18	5.6						""
"Félicité"	"0e01c9f0-d819-4824-8272-5e64556e8a51"	"Protarum sechellarum Engl."	1	86	1.2	"Arouroute de linde marron, Larourout dilenn maron"	"Protarum sechellarum "	"nativeEndemicPaleo"	"VU"	"VU"	""
"Félicité"	"0faf9568-4ec2-4856-beee-59f1ab05078d"	"Pandanus sechellarum Balf.f."	4	349	1.1	"Seychelles pandanus, Vacoa marron, Vakwa maron"	"Pandanus sechellarum "	"nativeEndemic"	"NT"	"NT"	""
"Félicité"	"1169cf44-d16b-40ff-ae10-10d04320c679"	"Musa spp."	2	21	9.5						""
"Félicité"	"11de1089-6fe9-4546-aab8-e5464d28a56d"	"Dicranopteris linearis (Burm.f.) Underw."	1	108	0.9	"Bracken fern, Fouzer koulev, Grif lyon"	"Dicranopteris linearis "	"native"	"LC"	"LC"	""
"Félicité"	"142076cf-5581-4a70-a7ef-ecad237ac828"	"Senna occidentalis (L.) Link"	1	23	4.3						""
"Félicité"	"19442c44-d71f-4793-8fce-78036ec847f0"	"Phyllanthus pervilleanus (Baill.) Müll.Arg."	1	32	3.1	"Bois castique, Kastik, Kirganellie"	"Phyllanthus pervilleanus "	"native"	""	"LC"	""
"Félicité"	"1a8ed0fb-d745-47bb-9559-6edc2850aa22"	"Syzygium wrightii (Baker) A.J.Scott"	3	134	2.2	"Bois de pomme, Bwa ponm, Bwa-d-ponm, Bwaponm"	"Syzygium wrightii "	"nativeEndemic"	"VU"	"VU"	""
"Félicité"	"1c79a4f7-3a0d-4f95-ba91-f5e5390599e7"	"Morinda citrifolia L."	4	99	4	"Bois tortue, Bwa torti, Bwatorti, Indian Mulberry, Indian mulberry tree"	"Morinda citrifolia "	"native"	""	""	""
"Félicité"	"1dd5c100-c93d-4302-9ffe-701b2a8d71b9"	"Cyperus iria L."	1	2	50	""	"Cyperus iria "	"native"	""	""	" B4"
