"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesReference"	"ecoSpeciesReferencePage"	"ecoSpeciesReferenceID"	"ecoSpeciesDate"	"ecoSpeciesBiotype"	"ecoSpeciesAuthor"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"IUCNL3ID"	"IUCNL3"	"BIOL4ID"	"BIOL4"	"BIOL4Ordering"	"lifeZone"	"ecoOrder"	"ecoFamily"	"ecoGenus"	"ecoGenusOrdering"	"RLEStatus"
"20200506102538"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de basse altitude (FR)"	""	"Aussel (2018)"	"32152"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-1718-32152"	"Aussel, Alexia"	""	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de basse altitude (FR)"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de basse altitude (FR)"	"20200506100103"	"Prairie ouest africaine périodiquement humide saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1556-26"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous ravine (intermittent stream)"	"Saxicolous ravine grassland on ironstone"		""
"20200506110453"	"Prairie ouest africaine périodiquement humide saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous periodically moist grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"56"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191007-1452-63"	"Senterre, Bruno"	"West African Saxicolous periodically moist grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement humide saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous periodically moist grassland on ironstone of the Montane tropical rainforest zone (EN)"	"20200506110453"	"Prairie ouest africaine périodiquement humide saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1452-63"	"aa-Active Valid"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T6.1.2"	"T6.1.2 Tropical-subtropical montane arid edaphic savannas and grasslands"	70	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Saxicolous ravine (intermittent stream)"	"Saxicolous ravine grassland on ironstone"		""
"20200506111013"	"Groupement à Mesanthemum prescottianum et Genlisea africana (FR)"	""	"Schnell (1952)"	"384"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-0805-384"	"Schnell, Raymond"	""	"Groupement à Mesanthemum prescottianum et Genlisea africana (FR)"	"Groupement à Mesanthemum prescottianum et Genlisea africana (FR)"	"20200506110453"	"Prairie ouest africaine périodiquement humide saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1452-63"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T6.1.2"	"T6.1.2 Tropical-subtropical montane arid edaphic savannas and grasslands"	70	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Saxicolous ravine (intermittent stream)"	"Saxicolous ravine grassland on ironstone"		""
"20200506103530"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"55"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191001-1605-26g"	"Senterre, Bruno"	"West African Saxicolous seasonal marsh grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"20200506103530"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1605-26g"	"aa-Active Valid"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.3"	"TF3.1.3 Tropical-subtropical lowland seasonal floodplain marshes"	157	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506101852"	"Ephemeral wetland (EN)"	"Terre humide éphémère (FR)"	"Golder (2013)"	"12"	""	2012-12-31	"Golder-20130101-1722-12"	"Golder"	"Ephemeral wetland (EN)"	"Terre humide éphémère (FR)"	"Ephemeral wetland (EN)"	"20200506103530"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1605-26g"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.3"	"TF3.1.3 Tropical-subtropical lowland seasonal floodplain marshes"	157	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506104848"	"Groupement à Eriocaulon pumilum et Utricularia subulata (FR)"	""	"Schnell (1952)"	"382"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-1942-382"	"Schnell, Raymond"	""	"Groupement à Eriocaulon pumilum et Utricularia subulata (FR)"	"Groupement à Eriocaulon pumilum et Utricularia subulata (FR)"	"20200506103530"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1605-26g"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.3"	"TF3.1.3 Tropical-subtropical lowland seasonal floodplain marshes"	157	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506105220"	"Végétation hydrophile sur bowal (FR)"	""	"Aussel (2018)"	"4124"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-1122-4124"	"Aussel, Alexia"	""	"Végétation hydrophile sur bowal (FR)"	"Végétation hydrophile sur bowal (FR)"	"20200506103530"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1605-26g"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.3"	"TF3.1.3 Tropical-subtropical lowland seasonal floodplain marshes"	157	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506111926"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"57"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191007-1453-63b"	"Senterre, Bruno"	"West African Saxicolous seasonal marsh grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Montane tropical rainforest zone (EN)"	"20200506111926"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1453-63b"	"aa-Active Valid"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF4.1.3"	"TF4.1.3 Tropical-subtropical montane seasonal floodplain marshes"	163	"Tropical lower montane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506112239"	"Groupement à Panicum pusillum var. glabriglumatum (FR)"	""	"Schnell (1952)"	"384"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-1251-384"	"Schnell, Raymond"	""	"Groupement à Panicum pusillum var. glabriglumatum (FR)"	"Groupement à Panicum pusillum var. glabriglumatum (FR)"	"20200506111926"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1453-63b"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF4.1.3"	"TF4.1.3 Tropical-subtropical montane seasonal floodplain marshes"	163	"Tropical lower montane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506113244"	"Groupement à Xyris decipiens (FR)"	""	"Schnell (1952)"	"384"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-1017-384"	"Schnell, Raymond"	""	"Groupement à Xyris decipiens (FR)"	"Groupement à Xyris decipiens (FR)"	"20200506111926"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1453-63b"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF4.1.3"	"TF4.1.3 Tropical-subtropical montane seasonal floodplain marshes"	163	"Tropical lower montane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506113459"	"High-altitude wetland (EN)"	"Terre humide de haute altitude (FR)"	"Golder (2013)"	"13"	""	2012-12-31	"Golder-20130101-1639-13"	"Golder"	"High-altitude wetland (EN)"	"Terre humide de haute altitude (FR)"	"High-altitude wetland (EN)"	"20200506111926"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191007-1453-63b"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF4.1.3"	"TF4.1.3 Tropical-subtropical montane seasonal floodplain marshes"	163	"Tropical lower montane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"54"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191001-1601-26b"	"Senterre, Bruno"	"West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"aa-Active Valid"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506085716"	"Groupement à Loudetia arundinacea (Loudetietum arundinaceae) (FR)"	""	"Schnell (1952)"	"381"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-2109-381"	"Schnell, Raymond"	""	"Groupement à Loudetia arundinacea (Loudetietum arundinaceae) (FR)"	"Groupement à Loudetia arundinacea (Loudetietum arundinaceae) (FR)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200812163239"	"High Altitude Lateritic Bowal (EN)"	""	"Couch (2019)"	"163"	"ISBN 978-1-5272-4065-0"	2019-04-30	"20200812170349"	"Couch, Charlotte"	"High Altitude Lateritic Bowal (EN)"	""	"High Altitude Lateritic Bowal (EN)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200812170452"	"Low Altitude Lateritic Bowal (EN)"	""	"Couch (2019)"	"31"	"ISBN 978-1-5272-4065-0"	2019-04-30	"20200812171900"	"Couch, Charlotte"	"Low Altitude Lateritic Bowal (EN)"	""	"Low Altitude Lateritic Bowal (EN)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506091706"	"Lowland edaphic savanna (EN)"	"Savane édaphique de basse terre (FR)"	"Golder (2013)"	"11"	""	2012-12-31	"Golder-20130101-2213-11"	"Golder"	"Lowland edaphic savanna (EN)"	"Savane édaphique de basse terre (FR)"	"Lowland edaphic savanna (EN)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506092109"	"Lowland edaphic savanna (EN)"	""	"Astron (2019)"	"13"	""	2018-12-31	"Astron-20190101-1303-13"	"Astron"	"Lowland edaphic savanna (EN)"	""	"Lowland edaphic savanna (EN)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506095842"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) sèche de basse altitude (FR)"	""	"Aussel (2018)"	"32151"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-0709-32151"	"Aussel, Alexia"	""	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) sèche de basse altitude (FR)"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) sèche de basse altitude (FR)"	"20200506083225"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1601-26b"	"bb-Heterotypic names"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506110123"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"56"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191005-0933-52"	"Senterre, Bruno"	"West African Saxicolous grassland on ironstone of the Montane tropical rainforest zone (EN)"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous grassland on ironstone of the Montane tropical rainforest zone (EN)"	"20200506110123"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191005-0933-52"	"aa-Active Valid"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T6.1.2"	"T6.1.2 Tropical-subtropical montane arid edaphic savannas and grasslands"	70	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
"20200506105447"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"55"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191001-0851-14"	"Senterre, Bruno"	"West African Saxicolous grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200506105447"	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0851-14"	"aa-Active Valid"	"T4.3"	"T4.3 Hummock savannas"	"BIO-T5.1.2"	"T5.1.2 Tropical-subtropical lowland and submontane arid edaphic savannas and grasslands"	63	"Tropical submontane humid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on ironstone outcrops"	93	""
